SA3_CODE_2021,F_Malta_0_4,F_Malta_5_14,F_Malta_15_24,F_Malta_25_44,F_Malta_45_54,F_Malta_55_64,F_Malta_65_74,F_Malta_75_84,F_Malta_85ov,F_Malta_Tot,F_Mauritius_0_4,F_Mauritius_5_14,F_Mauritius_15_24,F_Mauritius_25_44,F_Mauritius_45_54,F_Mauritius_55_64,F_Mauritius_65_74,F_Mauritius_75_84,F_Mauritius_85ov,F_Mauritius_Tot,F_Myanmar_0_4,F_Myanmar_5_14,F_Myanmar_15_24,F_Myanmar_25_44,F_Myanmar_45_54,F_Myanmar_55_64,F_Myanmar_65_74,F_Myanmar_75_84,F_Myanmar_85ov,F_Myanmar_Tot,F_Nepal_0_4,F_Nepal_5_14,F_Nepal_15_24,F_Nepal_25_44,F_Nepal_45_54,F_Nepal_55_64,F_Nepal_65_74,F_Nepal_75_84,F_Nepal_85ov,F_Nepal_Tot,F_Netherlands_0_4,F_Netherlands_5_14,F_Netherlands_15_24,F_Netherlands_25_44,F_Netherlands_45_54,F_Netherlands_55_64,F_Netherlands_65_74,F_Netherlands_75_84,F_Netherlands_85ov,F_Netherlands_Tot,F_New_Zealand_0_4,F_New_Zealand_5_14,F_New_Zealand_15_24,F_New_Zealand_25_44,F_New_Zealand_45_54,F_New_Zealand_55_64,F_New_Zealand_65_74,F_New_Zealand_75_84,F_New_Zealand_85ov,F_New_Zealand_Tot,F_North_Macedonia_0_4,F_North_Macedonia_5_14,F_North_Macedonia_15_24,F_North_Macedonia_25_44,F_North_Macedonia_45_54,F_North_Macedonia_55_64,F_North_Macedonia_65_74,F_North_Macedonia_75_84,F_North_Macedonia_85ov,F_North_Macedonia_Tot,F_Pakistan_0_4,F_Pakistan_5_14,F_Pakistan_15_24,F_Pakistan_25_44,F_Pakistan_45_54,F_Pakistan_55_64,F_Pakistan_65_74,F_Pakistan_75_84,F_Pakistan_85ov,F_Pakistan_Tot,F_PNG_0_4,F_PNG_5_14,F_PNG_15_24,F_PNG_25_44,F_PNG_45_54,F_PNG_55_64,F_PNG_65_74,F_PNG_75_84,F_PNG_85ov,F_PNG_Tot,F_Philippines_0_4,F_Philippines_5_14,F_Philippines_15_24,F_Philippines_25_44,F_Philippines_45_54,F_Philippines_55_64,F_Philippines_65_74,F_Philippines_75_84,F_Philippines_85ov,F_Philippines_Tot,F_Poland_0_4,F_Poland_5_14,F_Poland_15_24,F_Poland_25_44,F_Poland_45_54,F_Poland_55_64,F_Poland_65_74,F_Poland_75_84,F_Poland_85ov,F_Poland_Tot,F_Samoa_0_4,F_Samoa_5_14,F_Samoa_15_24,F_Samoa_25_44,F_Samoa_45_54,F_Samoa_55_64,F_Samoa_65_74,F_Samoa_75_84,F_Samoa_85ov,F_Samoa_Tot,F_Scotland_0_4,F_Scotland_5_14,F_Scotland_15_24,F_Scotland_25_44,F_Scotland_45_54,F_Scotland_55_64,F_Scotland_65_74,F_Scotland_75_84,F_Scotland_85ov,F_Scotland_Tot,F_Singapore_0_4,F_Singapore_5_14,F_Singapore_15_24,F_Singapore_25_44,F_Singapore_45_54,F_Singapore_55_64,F_Singapore_65_74,F_Singapore_75_84,F_Singapore_85ov,F_Singapore_Tot,F_South_Africa_0_4,F_South_Africa_5_14,F_South_Africa_15_24,F_South_Africa_25_44,F_South_Africa_45_54,F_South_Africa_55_64,F_South_Africa_65_74,F_South_Africa_75_84,F_South_Africa_85ov,F_South_Africa_Tot,F_Sri_Lanka_0_4,F_Sri_Lanka_5_14,F_Sri_Lanka_15_24,F_Sri_Lanka_25_44,F_Sri_Lanka_45_54,F_Sri_Lanka_55_64,F_Sri_Lanka_65_74,F_Sri_Lanka_75_84,F_Sri_Lanka_85ov,F_Sri_Lanka_Tot,F_Taiwan_0_4,F_Taiwan_5_14,F_Taiwan_15_24,F_Taiwan_25_44,F_Taiwan_45_54,F_Taiwan_55_64,F_Taiwan_65_74,F_Taiwan_75_84,F_Taiwan_85ov,F_Taiwan_Tot,F_Thailand_0_4,F_Thailand_5_14,F_Thailand_15_24,F_Thailand_25_44,F_Thailand_45_54,F_Thailand_55_64,F_Thailand_65_74,F_Thailand_75_84,F_Thailand_85ov,F_Thailand_Tot,F_Turkey_0_4,F_Turkey_5_14,F_Turkey_15_24,F_Turkey_25_44,F_Turkey_45_54,F_Turkey_55_64,F_Turkey_65_74,F_Turkey_75_84,F_Turkey_85ov,F_Turkey_Tot,F_USA_0_4,F_USA_5_14,F_USA_15_24,F_USA_25_44,F_USA_45_54,F_USA_55_64,F_USA_65_74,F_USA_75_84,F_USA_85ov,F_USA_Tot
21102,0,0,0,4,0,3,5,10,0,20,0,0,0,4,0,0,3,0,0,5,0,0,0,0,0,0,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,15,16,8,53,0,3,9,26,32,21,14,8,3,120,0,0,0,6,0,9,3,6,0,20,0,5,4,14,5,0,0,0,0,26,0,0,0,0,0,0,0,0,0,3,0,3,9,20,10,3,14,0,0,50,0,0,0,5,3,0,4,4,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,16,12,11,4,57,0,6,8,17,9,12,6,8,0,70,0,3,20,27,39,27,18,0,5,141,0,0,0,11,21,11,6,6,3,63,0,0,4,16,14,4,0,0,0,35,0,3,6,12,5,0,0,0,0,29,0,0,0,4,5,0,0,0,0,7,0,8,14,7,6,5,12,0,0,56
21103,0,0,0,0,6,6,14,19,4,50,0,4,11,30,7,12,16,6,0,74,0,62,178,510,102,59,28,5,0,948,0,0,12,47,0,0,0,0,0,61,0,0,0,11,13,17,76,95,45,267,8,27,42,197,135,134,65,30,17,649,0,0,0,4,5,4,4,5,3,23,0,4,6,38,5,7,5,0,0,64,0,0,0,4,17,11,3,0,0,44,0,18,13,190,85,85,29,15,4,433,0,0,0,15,16,27,32,15,15,124,0,0,0,6,0,0,0,0,0,7,0,0,9,24,36,59,74,67,40,307,4,18,14,58,29,26,19,3,4,178,4,17,34,123,95,68,49,25,14,430,0,5,12,179,44,47,42,20,8,370,0,6,5,78,25,9,4,0,0,134,0,29,37,129,53,24,7,3,0,279,0,0,0,5,8,8,5,0,0,20,5,11,26,72,27,37,34,6,0,207
21104,0,0,0,0,0,3,5,13,5,24,0,0,0,18,3,13,8,4,0,43,0,0,10,27,6,3,4,0,0,51,0,0,30,68,4,0,0,0,0,105,0,3,0,7,3,4,8,32,17,79,0,26,40,86,60,55,25,21,7,317,0,0,0,0,0,0,4,0,0,10,0,12,9,83,12,6,5,4,0,128,0,0,0,0,8,3,0,0,0,19,0,12,19,135,44,52,31,7,4,299,0,0,0,17,18,12,25,16,9,96,0,0,0,0,0,0,0,0,0,0,0,0,4,7,12,29,24,39,12,126,3,30,25,64,45,33,22,7,10,234,0,8,17,62,32,27,17,15,6,172,0,15,28,168,66,48,52,40,20,429,0,10,11,113,31,14,16,3,0,192,0,12,11,85,21,18,7,0,0,146,0,4,0,14,6,5,3,0,0,35,3,11,16,35,15,14,8,0,0,98
21105,0,0,0,0,0,9,17,13,5,46,0,3,0,14,7,18,7,4,0,49,4,31,142,303,75,33,21,3,0,622,0,5,0,25,3,0,0,0,0,41,0,3,7,38,48,66,254,186,89,694,0,36,51,282,191,204,113,31,10,920,0,0,0,4,0,11,6,4,0,27,0,4,0,14,0,4,0,0,0,21,0,4,0,12,17,10,3,0,0,47,6,17,20,152,82,63,41,15,6,394,0,0,4,35,20,29,46,20,3,160,0,0,0,4,0,3,3,0,0,7,0,8,12,51,38,95,114,84,29,428,0,8,5,27,20,15,10,0,0,89,0,10,37,137,116,68,57,25,7,466,0,8,3,89,23,38,34,8,10,212,0,0,0,25,9,12,0,0,0,36,0,9,40,131,38,15,5,0,0,238,0,0,0,3,9,3,0,0,0,16,0,16,21,97,61,42,38,16,0,296
21201,0,0,0,0,5,6,20,11,0,42,3,5,18,102,38,48,34,14,7,256,0,7,15,104,17,5,3,0,0,154,0,0,4,39,0,0,0,0,0,51,0,6,0,15,26,34,99,81,36,302,10,68,107,355,173,135,55,24,14,945,0,0,0,7,5,6,0,0,0,16,7,41,38,209,20,10,9,0,0,327,0,0,0,6,6,8,0,0,0,23,0,37,87,287,128,76,28,11,0,650,0,0,0,25,14,17,23,3,5,87,0,3,8,18,15,12,3,0,0,60,0,5,9,40,39,71,88,50,20,321,0,7,11,25,16,7,9,0,0,76,0,18,36,101,75,38,23,6,0,303,0,68,79,644,132,86,74,20,6,1110,0,9,5,51,0,0,0,0,0,73,4,6,3,101,32,12,7,0,0,163,0,3,0,7,9,3,0,0,0,29,0,8,16,38,29,18,15,9,0,124
21202,0,0,0,4,0,7,37,31,8,86,0,0,21,99,68,133,113,55,29,518,0,0,0,34,3,5,8,0,4,59,0,0,9,33,0,4,0,0,0,47,0,0,4,7,15,27,85,93,47,276,13,129,205,328,178,150,62,19,8,1101,0,0,0,28,16,29,37,16,0,129,14,101,134,348,78,37,21,6,0,743,0,0,0,5,4,0,0,0,0,10,0,43,74,384,169,198,102,34,15,1027,0,0,8,70,62,129,122,45,38,468,0,8,27,55,46,39,16,7,5,192,0,10,4,26,47,87,90,59,34,358,0,33,23,64,38,46,23,7,0,228,5,15,33,130,119,102,62,38,11,517,10,101,209,1125,488,422,268,94,38,2747,0,3,10,81,8,7,6,0,0,115,5,6,17,126,44,14,0,0,0,217,0,0,0,22,64,51,32,13,7,191,0,25,29,47,16,18,8,0,0,147
21203,0,0,0,5,0,12,37,16,5,85,0,18,80,374,159,234,162,59,24,1121,0,4,3,40,24,8,11,3,0,90,4,7,34,207,22,13,7,0,0,293,0,3,6,16,14,36,92,77,30,277,55,395,569,1091,378,236,112,35,4,2876,0,0,4,46,24,36,21,4,0,131,14,244,277,654,96,42,25,0,0,1356,0,0,0,8,9,5,0,0,0,19,12,188,360,1260,603,386,160,44,12,3018,0,0,15,65,41,50,54,19,3,243,4,37,106,194,160,138,36,12,3,694,0,3,20,42,54,111,78,77,22,403,0,41,44,84,53,40,17,4,3,297,0,27,54,188,143,85,51,32,15,599,14,239,413,2225,809,484,288,110,32,4613,0,0,5,66,14,6,0,0,0,98,3,12,33,248,80,40,12,4,0,435,0,8,8,57,80,52,27,6,0,238,8,35,42,56,25,22,12,0,0,196
21204,0,0,0,3,6,11,49,56,28,152,0,5,28,142,66,139,164,136,76,746,0,12,34,287,119,58,32,16,7,570,0,0,42,131,4,3,0,0,0,180,0,0,3,9,7,6,43,65,48,179,15,122,204,418,132,107,61,27,10,1098,0,3,5,123,115,122,86,67,18,536,19,195,195,534,61,27,16,0,0,1052,0,0,0,10,5,0,3,0,0,25,5,85,169,780,296,306,194,49,18,1904,0,0,4,54,27,92,133,66,34,404,0,9,16,42,43,38,20,5,3,171,0,0,7,11,27,28,54,63,32,226,4,15,20,83,30,30,30,7,0,211,6,9,22,62,59,40,60,33,17,303,23,105,242,1318,409,452,457,234,108,3345,0,0,6,145,9,20,13,3,0,191,10,74,155,470,132,58,28,5,0,934,0,10,11,75,131,94,94,41,10,472,9,27,13,47,10,9,7,8,0,129
21205,0,0,0,3,0,7,25,25,9,59,0,3,17,86,33,66,43,27,23,299,0,0,8,31,4,8,11,4,0,69,0,6,86,129,8,4,3,0,0,236,0,0,14,14,11,9,27,40,23,136,11,86,152,227,128,123,99,33,16,880,0,0,0,9,4,9,16,10,5,52,0,34,45,165,22,17,8,0,0,292,0,0,5,4,10,4,3,0,0,25,3,37,81,477,123,130,81,20,3,968,0,3,0,61,19,77,88,46,41,341,0,0,4,0,3,6,4,0,0,12,0,0,7,17,18,32,51,59,32,218,12,84,208,214,137,101,85,25,3,872,0,30,54,129,107,67,67,23,12,492,10,144,381,1242,559,486,382,182,76,3461,0,17,20,258,76,51,52,3,0,476,3,17,48,228,82,37,26,10,6,446,0,0,3,27,33,36,40,24,19,174,8,63,55,78,25,22,19,9,0,281
21301,0,0,3,28,62,289,830,612,212,2036,0,3,0,27,10,20,24,5,9,101,0,48,166,520,90,31,16,5,3,875,0,9,132,290,6,7,4,0,0,454,0,3,0,0,0,9,17,23,8,64,30,190,245,494,138,115,44,12,7,1271,0,5,20,156,188,361,522,216,58,1511,16,85,43,324,31,17,16,4,0,540,0,0,3,13,8,3,0,0,0,25,5,103,233,1154,555,572,416,125,43,3206,0,0,0,39,55,103,146,83,59,492,0,27,66,116,93,54,19,11,4,396,0,4,0,11,9,19,37,29,16,128,0,5,10,55,21,18,10,7,0,131,0,7,9,39,14,15,10,6,0,100,9,17,64,270,105,103,72,26,8,673,0,4,6,56,12,6,6,0,0,90,4,6,28,203,87,46,14,4,4,396,0,3,6,74,81,81,53,29,6,325,3,8,19,33,19,9,6,0,0,93
21302,0,0,0,4,19,67,195,185,70,543,0,0,3,21,7,12,9,5,0,67,0,0,0,13,7,3,3,0,0,30,0,0,5,37,0,0,0,0,0,45,0,6,0,18,10,11,19,16,4,85,5,41,49,382,204,124,53,18,4,884,0,0,0,32,48,85,108,56,19,349,0,8,0,35,0,0,0,0,0,46,0,0,0,7,7,0,0,0,0,16,4,19,22,252,95,110,88,21,0,616,0,0,0,45,23,18,41,21,33,187,0,0,0,0,4,0,0,0,0,6,0,5,7,53,27,73,70,30,21,286,0,9,8,47,17,14,3,3,0,104,3,5,8,95,38,21,15,7,3,190,0,3,3,40,19,13,10,6,0,96,0,0,6,23,4,4,0,0,0,40,0,5,13,117,36,20,7,0,0,204,0,3,0,19,8,6,0,0,0,32,3,21,16,107,30,12,19,5,0,209
21303,0,0,0,4,4,7,27,28,11,76,0,3,6,25,3,10,3,0,4,57,0,9,9,65,8,4,0,0,0,95,5,0,76,146,6,0,0,0,0,226,0,5,5,24,5,4,10,6,0,59,4,23,52,463,133,84,43,3,5,810,0,0,7,19,43,50,82,54,21,276,0,9,4,55,4,0,3,0,0,82,0,0,0,11,9,6,4,0,0,32,0,14,53,384,105,88,75,38,4,770,0,0,3,48,16,15,19,14,26,140,0,0,0,5,3,5,3,0,0,21,0,0,0,57,15,17,15,6,6,125,3,6,7,112,19,7,12,3,0,162,0,4,6,61,17,0,3,0,0,101,0,7,9,75,15,6,5,3,10,133,3,6,4,72,8,10,3,5,0,103,0,5,14,153,28,18,3,0,0,226,0,0,4,27,19,27,7,7,0,95,5,9,10,127,28,13,4,0,0,196
21304,0,9,17,80,76,213,434,194,41,1067,0,0,9,67,21,19,8,6,0,127,5,14,49,195,32,13,11,4,0,325,0,5,17,113,4,7,3,0,0,150,0,0,3,10,17,14,53,30,12,143,41,394,400,712,257,176,94,25,5,2111,0,3,21,182,156,159,170,33,17,748,15,101,55,476,60,32,25,0,4,767,0,0,4,10,3,6,5,0,0,20,10,136,368,1303,694,458,212,61,17,3256,0,0,3,56,40,50,56,13,8,225,0,46,68,146,90,42,32,9,0,436,0,8,12,32,33,81,90,53,21,326,0,35,27,52,36,19,16,6,0,195,0,16,32,97,47,46,19,6,3,264,3,48,73,387,199,92,61,24,8,890,3,4,0,34,13,9,4,0,0,68,0,19,45,162,71,17,13,3,0,333,0,0,10,38,66,28,17,11,0,167,4,37,34,61,27,14,13,4,0,185
21305,0,5,0,21,28,116,205,99,25,494,0,8,22,201,41,35,25,10,0,342,0,13,146,693,267,147,57,42,19,1389,0,16,95,546,37,24,14,0,0,737,0,0,4,18,11,16,51,26,14,137,122,861,840,1810,585,392,154,38,8,4804,0,5,10,98,81,93,71,25,7,392,41,294,160,1295,124,59,42,10,0,2025,0,9,10,23,24,3,3,0,0,67,17,218,460,1919,876,605,282,60,35,4457,0,3,3,71,59,60,79,24,10,312,0,25,71,197,112,85,29,10,5,534,0,11,24,64,65,119,102,65,32,475,10,128,129,216,136,52,25,3,3,701,11,88,97,269,159,91,37,24,8,775,10,74,122,742,227,126,69,33,8,1408,0,4,9,131,23,15,13,0,0,205,15,210,353,499,118,46,25,0,0,1268,0,3,6,29,27,15,9,9,0,99,19,91,66,98,44,29,19,6,0,374
21401,0,0,0,4,3,13,19,8,3,46,0,0,5,67,31,45,29,10,5,189,0,0,0,10,4,10,0,0,0,21,0,0,3,27,4,4,0,0,0,39,0,3,4,9,25,36,69,73,83,306,4,51,123,511,270,277,168,51,11,1473,0,0,0,3,8,6,4,0,0,25,0,3,4,15,8,6,0,3,0,39,0,0,0,16,22,11,6,4,0,57,4,38,58,351,183,146,89,21,5,889,0,0,4,44,34,35,44,24,8,195,0,0,0,8,9,12,14,4,0,53,3,6,19,78,59,153,145,105,64,633,4,6,3,28,12,20,12,5,0,90,0,25,51,142,118,76,45,25,8,497,0,0,15,83,44,62,51,31,6,296,0,0,3,35,6,5,4,0,0,52,0,22,24,166,63,23,4,0,0,301,0,0,0,16,11,11,14,3,0,57,0,16,23,85,33,40,30,4,4,241
21402,0,0,0,0,3,10,56,32,7,109,0,0,0,14,15,25,24,8,3,89,0,0,0,0,0,5,3,4,0,15,0,0,3,6,0,0,0,0,0,9,0,0,3,18,32,39,164,134,43,436,5,40,39,249,233,250,228,112,27,1186,0,0,0,6,11,15,4,4,0,42,0,0,0,4,0,0,4,0,0,15,0,0,0,16,19,11,9,0,0,61,5,22,25,182,71,56,48,8,0,413,0,0,0,36,14,15,51,16,11,142,0,0,0,3,0,0,0,0,0,6,0,8,26,80,110,159,202,161,77,825,0,7,6,8,15,19,16,7,0,68,3,27,28,92,84,86,78,39,10,450,0,0,0,21,19,25,27,16,4,110,0,0,0,12,3,5,0,0,0,16,0,18,16,106,67,20,3,0,0,229,0,0,0,10,7,13,3,5,0,38,11,22,34,86,67,54,63,18,5,347
21501,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,3,0,0,0,4,0,0,0,54,14,14,0,0,0,82,0,5,4,37,0,3,0,0,0,38,0,0,0,6,5,0,30,32,10,88,0,3,15,52,50,44,32,12,8,213,0,0,0,0,0,0,0,0,0,5,0,4,0,8,0,0,0,0,0,20,0,0,0,0,3,11,0,3,0,18,6,19,28,134,39,46,26,9,0,304,0,0,0,0,0,0,6,4,0,13,0,0,9,16,0,0,0,0,0,17,0,0,3,4,4,19,18,22,5,81,0,0,0,3,3,0,0,0,0,13,0,10,8,24,8,5,5,0,0,65,0,0,0,16,0,0,0,0,0,22,0,0,0,81,0,0,0,0,0,80,0,13,22,40,10,0,3,0,0,89,0,3,0,6,0,0,0,0,0,8,0,5,0,18,8,10,10,3,0,58
21502,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,5,0,3,0,6,0,0,0,0,0,12,0,0,3,27,0,0,0,0,0,34,0,0,0,0,0,3,12,11,10,35,4,15,25,77,48,47,20,14,0,252,0,0,0,0,0,0,0,0,0,0,0,5,0,10,0,0,0,0,0,21,0,0,0,0,6,0,0,0,0,6,6,12,11,111,33,31,27,0,0,227,0,0,0,0,0,0,0,0,0,5,0,0,0,25,7,6,0,0,0,36,0,0,3,8,6,17,6,10,4,55,0,0,0,3,0,0,0,0,0,6,0,0,15,21,17,3,8,3,0,71,4,3,0,14,12,3,0,0,3,32,0,0,9,80,5,0,0,0,0,86,0,5,15,71,20,19,0,0,0,131,0,0,4,19,39,40,18,17,0,139,0,3,0,11,8,0,5,4,0,30
21503,0,0,0,0,0,0,0,4,0,5,0,0,0,4,0,4,0,0,0,8,0,0,0,4,0,0,0,0,0,3,0,0,3,18,0,0,0,0,0,23,0,0,0,5,0,6,19,9,3,36,4,4,8,42,17,22,19,6,0,120,0,0,0,0,0,0,0,0,0,0,0,5,3,10,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,15,13,73,40,21,20,5,0,185,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,5,13,7,0,30,0,0,0,5,0,0,0,0,0,10,5,6,6,21,3,12,7,0,3,65,0,5,0,10,3,0,0,0,0,19,4,0,6,36,0,0,0,0,0,39,0,3,0,60,15,8,3,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,3,6,0,0,24
21601,0,0,0,0,0,4,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,0,0,0,0,0,15,0,0,0,0,3,6,19,10,5,50,0,12,5,53,48,47,31,14,9,215,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,8,0,27,19,80,41,31,17,0,0,206,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,19,11,0,51,0,0,0,0,0,0,0,0,0,5,0,0,3,13,5,0,0,0,0,29,0,3,0,21,0,3,0,3,0,32,0,0,0,7,0,0,0,0,0,10,0,0,0,21,15,5,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,8,4,0,0,30
21602,0,0,0,0,0,4,7,8,0,15,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,5,0,0,0,7,3,6,26,11,6,62,0,5,18,49,29,48,15,5,5,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,6,10,66,19,21,13,4,0,134,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,14,17,18,0,58,0,0,0,0,3,0,0,0,0,6,0,0,4,5,5,7,0,0,0,28,0,0,0,9,0,0,0,0,0,8,0,0,4,34,0,0,0,0,0,36,0,3,3,24,11,8,6,0,0,54,0,0,0,0,0,0,0,0,0,4,0,0,0,3,3,5,9,0,0,26
21603,0,0,0,0,0,0,0,0,0,5,0,0,0,9,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,3,0,0,12,36,0,5,0,0,0,53,0,0,0,9,0,12,45,22,9,93,5,29,51,92,64,60,48,17,0,357,0,0,0,5,0,4,10,11,7,41,3,25,22,58,0,6,0,0,0,118,0,0,4,7,0,3,0,0,0,14,3,15,28,184,58,65,41,6,0,412,0,0,0,4,0,3,5,0,6,12,3,4,10,15,15,5,3,0,0,61,0,0,0,5,10,12,19,13,5,62,0,0,0,7,4,0,3,0,0,15,0,4,7,26,15,7,6,4,0,58,0,11,6,47,20,10,6,0,0,96,0,0,4,96,3,4,4,0,0,106,0,3,0,68,23,20,3,0,0,119,0,0,0,22,41,32,20,6,4,121,0,10,7,15,7,6,3,3,0,51
21701,0,0,0,0,5,3,4,3,3,9,0,0,0,0,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,5,19,0,0,0,0,0,22,0,0,0,5,3,6,21,23,5,65,5,12,22,59,46,65,37,14,3,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,7,0,4,3,58,22,15,18,3,0,127,0,0,0,4,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,17,16,13,6,53,0,0,0,0,3,3,0,0,0,7,0,4,3,22,8,6,3,7,0,59,0,0,0,0,4,0,4,0,0,6,0,0,0,4,0,0,0,0,0,4,3,4,0,27,10,9,5,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,5,13,7,10,14,5,0,46
21703,0,0,0,3,0,0,0,4,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,21,0,0,0,9,3,3,23,33,10,79,0,13,28,74,46,52,32,15,0,255,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,5,0,3,7,51,14,12,11,3,0,106,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,7,4,17,17,15,8,71,0,0,0,0,0,0,0,0,0,4,0,0,0,9,3,5,0,0,0,23,0,0,0,7,0,0,0,0,0,16,0,0,6,70,0,0,0,0,0,73,0,0,0,11,3,3,3,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,4,9,0,0,28
21704,0,0,0,0,3,0,4,0,0,7,0,0,0,3,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,6,0,0,0,15,0,0,0,0,0,13,0,0,0,12,7,7,24,22,7,79,0,16,19,95,70,67,42,9,3,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5,0,0,0,3,4,0,0,0,0,8,0,14,12,105,38,29,6,3,0,215,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,5,20,13,23,24,13,6,102,0,0,0,0,0,0,0,0,0,7,0,12,0,29,16,13,5,4,0,80,0,0,0,42,5,4,5,5,0,58,0,0,0,28,4,0,0,0,0,29,0,0,6,32,8,12,0,0,0,61,0,0,0,3,0,0,0,0,0,5,0,3,4,18,7,8,7,0,0,49
29797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,0,6,4,0,13,0,0,11,28,9,13,5,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,0,0,0,9,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,9,0,0,0,10,0,0,0,0,0,10,0,0,0,4,0,5,0,0,0,11,0,0,0,6,3,3,0,0,0,17,0,0,0,8,0,0,0,0,0,8,0,0,3,3,0,0,0,0,0,12,0,0,0,7,0,0,0,0,0,5,0,0,0,9,3,0,0,0,0,11
30101,0,0,0,0,0,3,3,4,0,20,0,0,0,0,0,3,0,4,0,11,0,0,0,3,0,0,3,0,0,4,0,0,8,13,0,0,0,0,0,26,0,3,0,7,13,16,49,43,36,167,0,83,165,526,381,348,195,90,17,1812,0,0,0,0,0,0,0,0,0,6,0,0,0,5,0,0,0,4,0,5,0,6,12,31,35,37,20,8,3,159,0,10,23,140,79,75,62,10,3,412,0,0,0,12,14,10,24,11,3,74,0,0,0,9,3,3,0,0,0,20,0,8,15,30,42,74,53,32,20,262,0,0,3,9,16,10,5,0,0,51,0,24,65,173,135,92,29,24,7,547,0,0,0,22,5,9,9,3,0,54,0,3,5,31,13,11,10,0,0,82,0,10,7,54,22,17,3,0,0,110,0,0,4,3,9,3,0,0,0,10,0,8,17,31,17,20,12,4,0,111
