SA3_CODE_2021,M_15_19_Prvided_unpaid_assist,M_15_19_No_unpad_asst_prvided,M_15_19_Unpaid_assist_ns,M_15_19_Tot,M_20_24_Prvided_unpaid_assist,M_20_24_No_unpad_asst_prvided,M_20_24_Unpaid_assist_ns,M_20_24_Tot,M_25_34_Prvided_unpaid_assist,M_25_34_No_unpad_asst_prvided,M_25_34_Unpaid_assist_ns,M_25_34_Tot,M_35_44_Prvided_unpaid_assist,M_35_44_No_unpad_asst_prvided,M_35_44_Unpaid_assist_ns,M_35_44_Tot,M_45_54_Prvided_unpaid_assist,M_45_54_No_unpad_asst_prvided,M_45_54_Unpaid_assist_ns,M_45_54_Tot,M_55_64_Prvided_unpaid_assist,M_55_64_No_unpad_asst_prvided,M_55_64_Unpaid_assist_ns,M_55_64_Tot,M_65_74_Prvided_unpaid_assist,M_65_74_No_unpad_asst_prvided,M_65_74_Unpaid_assist_ns,M_65_74_Tot,M_75_84_Prvided_unpaid_assist,M_75_84_No_unpad_asst_prvided,M_75_84_Unpaid_assist_ns,M_75_84_Tot,M_85_ov_Prvided_unpaid_assist,M_85_ov_No_unpad_asst_prvided,M_85_ov_Unpaid_assist_ns,M_85_ov_Tot,M_Tot_prvided_unpaid_assist,M_Tot_No_unpaid_asst_prvided,M_Tot_Unpaid_assist_ns,M_Tot_Tot,F_15_19_Prvided_unpaid_assist,F_15_19_No_unpad_asst_prvided,F_15_19_Unpaid_assist_ns,F_15_19_Tot,F_20_24_Prvided_unpaid_assist,F_20_24_No_unpad_asst_prvided,F_20_24_Unpaid_assist_ns,F_20_24_Tot,F_25_34_Prvided_unpaid_assist,F_25_34_No_unpad_asst_prvided,F_25_34_Unpaid_assist_ns,F_25_34_Tot,F_35_44_Prvided_unpaid_assist,F_35_44_No_unpad_asst_prvided,F_35_44_Unpaid_assist_ns,F_35_44_Tot,F_45_54_Prvided_unpaid_assist,F_45_54_No_unpad_asst_prvided,F_45_54_Unpaid_assist_ns,F_45_54_Tot,F_55_64_Prvided_unpaid_assist,F_55_64_No_unpad_asst_prvided,F_55_64_Unpaid_assist_ns,F_55_64_Tot,F_65_74_Prvided_unpaid_assist,F_65_74_No_unpad_asst_prvided,F_65_74_Unpaid_assist_ns,F_65_74_Tot,F_75_84_Prvided_unpaid_assist,F_75_84_No_unpad_asst_prvided,F_75_84_Unpaid_assist_ns,F_75_84_Tot,F_85_ov_Prvided_unpaid_assist,F_85_ov_No_unpad_asst_prvided,F_85_ov_Unpaid_assist_ns,F_85_ov_Tot,F_Tot_prvided_unpaid_assist,F_Tot_No_unpaid_asst_prvided,F_Tot_Unpaid_assist_ns,F_Tot_Tot,P_15_19_Prvided_unpaid_assist,P_15_19_No_unpad_asst_prvided,P_15_19_Unpaid_assist_ns,P_15_19_Tot,P_20_24_Prvided_unpaid_assist,P_20_24_No_unpad_asst_prvided,P_20_24_Unpaid_assist_ns,P_20_24_Tot,P_25_34_Prvided_unpaid_assist,P_25_34_No_unpad_asst_prvided,P_25_34_Unpaid_assist_ns,P_25_34_Tot,P_35_44_Prvided_unpaid_assist,P_35_44_No_unpad_asst_prvided,P_35_44_Unpaid_assist_ns,P_35_44_Tot,P_45_54_Prvided_unpaid_assist,P_45_54_No_unpad_asst_prvided,P_45_54_Unpaid_assist_ns,P_45_54_Tot,P_55_64_Prvided_unpaid_assist,P_55_64_No_unpad_asst_prvided,P_55_64_Unpaid_assist_ns,P_55_64_Tot,P_65_74_Prvided_unpaid_assist,P_65_74_No_unpad_asst_prvided,P_65_74_Unpaid_assist_ns,P_65_74_Tot,P_75_84_Prvided_unpaid_assist,P_75_84_No_unpad_asst_prvided,P_75_84_Unpaid_assist_ns,P_75_84_Tot,P_85_ov_Prvided_unpaid_assist,P_85_ov_No_unpad_asst_prvided,P_85_ov_Unpaid_assist_ns,P_85_ov_Tot,P_Tot_prvided_unpaid_assist,P_Tot_No_unpaid_asst_prvided,P_Tot_Unpaid_assist_ns,P_Tot_Tot
11201,104,1943,238,2284,83,1482,171,1736,278,3698,481,4455,442,4276,502,5223,713,4346,459,5520,902,4642,463,6004,688,4857,429,5972,315,2325,206,2850,107,758,119,976,3622,28329,3064,35018,116,1799,189,2110,131,1531,192,1848,373,4236,496,5107,782,4458,492,5731,1245,4559,475,6280,1524,4609,428,6562,1023,4711,396,6122,409,2502,273,3182,84,1282,253,1614,5691,29677,3193,38565,225,3744,427,4398,214,3020,355,3589,647,7936,975,9561,1221,8739,996,10956,1960,8903,934,11801,2428,9245,895,12569,1704,9567,825,12094,725,4828,477,6029,191,2035,378,2598,9317,58008,6259,73582
11202,104,1856,240,2203,109,1545,180,1834,286,2923,357,3566,438,2907,373,3715,665,3417,411,4493,858,4115,444,5421,590,3822,368,4768,220,1774,216,2204,60,540,107,712,3324,22896,2693,28917,91,1681,247,2023,148,1432,169,1750,483,2929,368,3771,774,3002,384,4160,1073,3353,340,4769,1348,3756,393,5495,811,3601,346,4762,270,1987,257,2516,49,929,205,1183,5052,22669,2710,30430,204,3539,489,4226,260,2975,349,3587,758,5850,723,7335,1207,5907,759,7875,1739,6776,752,9265,2206,7874,835,10913,1403,7415,713,9529,490,3760,470,4723,114,1464,319,1893,8372,45570,5405,59349
11203,86,2273,222,2578,130,1809,176,2116,257,3548,372,4179,503,4298,450,5247,752,4618,455,5814,1012,5057,442,6509,791,5338,423,6552,456,3152,341,3955,151,1141,230,1527,4132,31237,3116,38478,130,2216,191,2536,139,1688,146,1983,481,3828,376,4687,937,4541,436,5917,1315,4551,429,6297,1828,5243,442,7509,1209,5449,404,7061,547,3521,451,4518,114,1793,419,2319,6696,32835,3291,42828,217,4487,412,5118,272,3501,326,4096,742,7378,748,8868,1436,8842,884,11161,2060,9166,883,12115,2836,10298,880,14018,1997,10784,826,13616,997,6679,792,8467,254,2938,649,3844,10824,64074,6406,81307
11301,69,1427,167,1658,61,1207,150,1419,173,2865,385,3421,252,2383,291,2933,353,2406,337,3096,437,2481,270,3186,270,1836,254,2359,144,1012,152,1309,35,357,82,477,1798,15969,2094,19862,95,1314,141,1547,101,1063,145,1303,321,2663,290,3273,423,2263,272,2958,623,2204,260,3079,721,2115,255,3088,389,1703,207,2294,162,1187,175,1522,34,636,141,803,2873,15140,1871,19886,161,2742,304,3205,163,2268,300,2728,492,5526,672,6694,678,4650,559,5889,975,4608,591,6178,1154,4593,526,6275,662,3535,460,4660,307,2199,325,2832,70,993,227,1286,4663,31111,3967,39743
11302,20,335,46,407,16,300,44,354,52,575,102,733,67,641,123,834,126,697,109,930,140,923,97,1157,108,802,59,971,60,483,63,602,8,129,19,150,598,4886,659,6139,20,351,47,416,24,250,22,303,80,580,78,734,151,632,77,861,192,652,72,910,219,771,75,1065,140,745,63,949,49,427,71,549,13,206,26,251,903,4613,528,6044,48,688,97,822,46,553,62,659,138,1156,176,1469,224,1271,202,1689,316,1350,180,1845,357,1691,175,2223,248,1553,126,1919,114,908,128,1150,24,336,46,398,1501,9500,1187,12182
11303,145,2861,315,3322,164,2761,393,3318,415,5348,657,6418,589,4481,619,5684,749,4310,517,5570,890,4466,416,5769,623,4176,343,5145,334,2256,270,2863,87,754,118,962,3988,31418,3650,39058,188,2666,246,3107,246,2864,215,3325,690,5317,379,6383,996,4452,338,5787,1282,4149,326,5756,1461,4352,342,6155,900,4041,363,5307,345,2593,317,3250,66,1306,225,1606,6180,31738,2758,40678,335,5534,560,6430,408,5629,612,6641,1103,10656,1037,12801,1577,8939,954,11477,2032,8453,837,11324,2352,8823,754,11928,1523,8218,714,10453,685,4847,587,6117,157,2063,349,2566,10173,63156,6406,79734
11401,133,2446,282,2858,143,2102,263,2510,384,4498,676,5561,550,4321,621,5490,854,4580,550,5988,1185,5977,526,7690,1038,6855,455,8361,590,3921,340,4848,152,1112,156,1419,5029,35817,3873,44722,141,2203,248,2596,166,1908,172,2241,624,4433,397,5453,963,4259,397,5618,1333,4583,376,6289,1923,5991,434,8351,1427,6820,444,8694,599,3962,413,4972,118,1703,264,2082,7291,35861,3144,46296,274,4646,530,5453,307,4014,433,4747,1004,8933,1076,11007,1516,8583,1017,11112,2182,9168,928,12278,3105,11971,959,16036,2467,13683,905,17051,1186,7881,752,9819,271,2813,413,3504,12316,71680,7012,91019
11402,69,1344,68,1482,66,963,74,1097,138,2074,114,2324,237,2191,151,2579,392,2639,180,3210,487,2765,159,3405,393,2973,189,3562,258,1989,171,2423,64,567,121,751,2113,17507,1223,20835,85,1316,80,1474,62,918,66,1050,229,2072,117,2413,429,2210,123,2756,714,2636,171,3525,846,2818,169,3834,638,3410,181,4231,330,2215,201,2749,49,769,193,1014,3384,18368,1304,23058,153,2661,144,2961,130,1879,141,2144,372,4139,228,4741,661,4402,273,5335,1108,5279,351,6739,1326,5583,327,7240,1030,6387,374,7792,589,4208,375,5175,117,1332,316,1765,5490,35870,2529,43894
11501,236,5143,160,5537,267,4377,153,4798,401,6147,239,6790,1000,9574,337,10910,1326,8933,265,10526,1281,7488,196,8967,831,6328,193,7355,397,3399,196,3997,114,1024,193,1336,5858,52416,1941,60214,205,4653,124,4981,257,3967,105,4324,567,6184,258,7009,1510,10364,359,12237,1972,9057,263,11300,1881,7538,226,9646,1159,6693,225,8073,420,3781,315,4514,107,1699,461,2262,8073,53939,2329,64341,444,9794,279,10517,522,8344,254,9121,964,12329,505,13800,2510,19936,693,23147,3298,17985,533,21822,3165,15024,421,18612,1988,13020,416,15426,817,7182,516,8512,222,2726,657,3603,13929,106348,4271,124552
11502,52,1023,47,1128,37,846,31,925,62,1056,58,1174,146,1174,68,1384,262,1738,85,2084,308,1595,71,1975,143,1292,53,1490,95,825,47,963,25,252,32,312,1140,9798,493,11430,54,899,43,990,51,705,26,777,105,909,53,1064,224,1249,64,1543,471,1661,74,2208,500,1355,66,1921,251,1262,64,1575,115,822,44,985,15,365,40,417,1792,9219,480,11492,111,1919,90,2124,87,1552,59,1701,168,1957,114,2239,370,2418,134,2925,733,3399,158,4291,812,2955,136,3894,399,2554,115,3071,216,1644,91,1945,37,617,73,729,2927,19012,976,22921
11503,46,805,38,893,28,739,41,804,65,1263,82,1417,127,1222,68,1423,223,1515,87,1825,268,1483,74,1832,153,1091,57,1294,57,513,44,615,12,127,12,156,976,8770,500,10248,35,745,41,824,52,632,23,712,121,1186,60,1367,226,1121,58,1409,380,1477,66,1929,386,1368,65,1825,201,975,51,1222,76,476,27,582,3,145,6,158,1497,8125,403,10019,86,1559,77,1719,81,1373,63,1514,189,2449,140,2781,358,2348,126,2830,604,2991,150,3753,655,2854,141,3650,344,2067,105,2518,131,986,73,1193,15,277,16,307,2473,16896,900,20268
11504,67,1849,68,1990,96,1605,51,1746,158,2991,116,3261,416,4423,189,5025,410,3428,135,3968,256,2164,67,2489,151,1359,81,1595,57,586,57,708,10,110,77,198,1629,18504,833,20973,83,1800,48,1933,99,1460,49,1611,284,3351,156,3798,589,4525,182,5294,622,3207,97,3925,454,1956,87,2500,221,1386,66,1677,87,637,44,768,3,171,6,188,2445,18498,737,21686,154,3648,117,3917,193,3059,101,3356,444,6342,273,7062,1010,8944,365,10322,1032,6632,227,7894,709,4119,156,4983,375,2748,142,3267,151,1223,97,1470,19,279,88,389,4075,37000,1575,42659
11601,180,3673,277,4128,278,4680,445,5401,656,9675,1022,11358,1009,9649,738,11396,987,6916,527,8425,859,6157,391,7410,567,4731,291,5591,271,2233,188,2694,71,656,101,824,4878,48380,3979,57239,188,3329,270,3791,331,3970,341,4642,937,9381,864,11174,1494,8835,770,11091,1446,6475,485,8409,1289,5986,349,7624,760,5106,319,6188,305,2543,247,3098,41,1212,144,1393,6797,46836,3781,57410,372,7002,548,7922,609,8650,783,10042,1592,19053,1886,22535,2505,18484,1509,22493,2432,13391,1014,16835,2147,12146,742,15037,1332,9836,613,11781,576,4786,435,5792,116,1865,241,2220,11674,95217,7756,114649
11602,154,4087,223,4475,188,3800,406,4395,537,8504,1065,10107,1217,12817,1055,15095,888,7419,506,8812,555,4452,243,5251,352,2869,142,3363,132,1114,78,1323,29,236,26,290,4055,45309,3749,53118,183,3743,175,4100,228,3611,187,4033,849,9846,577,11275,1628,12340,646,14615,1280,6773,303,8358,863,4565,211,5631,434,3194,158,3778,116,1281,80,1472,19,382,30,428,5600,45733,2359,53689,340,7834,399,8575,415,7407,596,8428,1387,18351,1639,21381,2846,25157,1702,29706,2168,14192,809,17173,1416,9011,456,10885,781,6062,298,7138,245,2399,152,2801,48,618,56,727,9651,91042,6107,106805
11603,180,3533,394,4110,229,3583,399,4208,528,6465,789,7776,762,6379,730,7872,759,5556,555,6872,630,4960,429,6024,353,3277,265,3892,176,1464,178,1822,32,351,67,449,3643,35574,3808,43027,243,3336,330,3902,261,3405,341,4006,939,6765,831,8532,1234,6292,734,8256,1179,5380,511,7064,946,4833,373,6159,550,3551,335,4436,163,1748,222,2130,21,723,194,944,5544,36031,3864,45438,422,6868,724,8010,487,6989,735,8213,1466,13224,1613,16308,1992,12670,1465,16127,1938,10938,1067,13940,1577,9795,805,12177,904,6825,600,8326,341,3213,396,3950,52,1077,263,1395,9181,71612,7672,88464
11701,56,1206,90,1346,111,2458,208,2774,252,6207,529,6993,364,3905,305,4576,445,2685,190,3323,339,2154,161,2656,156,1521,120,1795,98,873,94,1067,25,267,45,339,1853,21274,1744,24866,60,1137,64,1263,116,2286,195,2596,323,5957,481,6760,467,3711,272,4449,680,2555,159,3395,513,1976,140,2633,261,1672,128,2061,152,1104,114,1364,28,377,105,507,2600,20766,1654,25026,123,2341,155,2608,225,4741,401,5368,579,12158,1015,13753,830,7617,574,9023,1127,5240,348,6713,853,4125,309,5287,419,3193,246,3857,251,1977,212,2435,52,645,149,844,4456,42043,3402,49894
11702,52,1000,46,1098,100,1492,116,1710,291,5306,359,5962,366,4114,245,4730,501,3088,209,3798,425,2198,205,2828,183,1495,137,1816,111,843,114,1072,38,290,62,379,2070,19832,1496,23396,44,901,51,996,93,1682,114,1886,362,5538,330,6230,518,4001,207,4722,740,2935,159,3837,594,1971,102,2661,302,1581,98,1982,136,981,108,1223,22,463,94,576,2801,20041,1266,24115,93,1904,97,2093,185,3171,234,3594,652,10847,691,12192,888,8114,453,9449,1248,6018,365,7633,1014,4171,307,5489,486,3078,235,3798,247,1820,233,2296,59,751,154,958,4867,39873,2766,47505
11703,94,2248,200,2542,312,9365,957,10636,1056,31856,2873,35783,1216,19548,1663,22428,1303,11070,1067,13443,1130,8182,825,10136,590,5342,566,6496,224,2415,354,2998,61,645,141,847,5982,90676,8653,105310,115,2579,226,2927,336,10313,901,11556,1250,30353,2481,34091,1419,15599,1239,18261,1500,8151,666,10320,1413,6414,562,8381,833,4817,425,6070,286,2377,341,2994,40,918,253,1213,7203,81519,7086,95807,217,4823,426,5464,648,19684,1861,22192,2306,62205,5359,69874,2639,35151,2902,40690,2804,19224,1737,23759,2538,14593,1383,18517,1419,10156,993,12566,512,4788,693,5990,106,1563,387,2059,13188,172193,15739,201122
11801,124,2629,190,2942,160,2578,207,2948,439,10537,890,11868,679,8278,619,9567,986,6632,411,8032,1069,4873,310,6256,547,4179,249,4977,275,2557,247,3082,119,856,252,1228,4395,43117,3371,50888,123,2546,151,2822,225,3203,213,3636,619,12378,899,13896,983,8530,552,10067,1501,6625,405,8533,1553,4697,297,6551,878,4452,284,5614,425,3026,408,3862,98,1315,527,1940,6407,46777,3740,56934,244,5178,345,5768,383,5776,421,6578,1061,22916,1788,25763,1659,16806,1164,19641,2487,13260,818,16564,2627,9572,609,12806,1431,8631,532,10595,702,5584,660,6941,211,2174,785,3169,10808,89896,7116,107824
11802,154,3107,186,3445,221,4152,384,4763,458,10323,1058,11842,744,8391,798,9935,1116,6746,640,8502,1109,5308,470,6883,545,4094,349,4988,319,2506,309,3128,104,966,260,1332,4771,45585,4463,54815,129,2944,152,3229,235,4208,286,4733,605,11368,758,12733,1131,8740,544,10409,1730,6854,382,8961,1631,5280,282,7193,848,4500,327,5672,451,3001,329,3776,94,1476,470,2041,6853,48374,3526,58755,281,6048,342,6677,460,8359,675,9497,1064,21697,1816,24573,1872,17131,1340,20345,2849,13595,1020,17462,2737,10586,753,14078,1396,8595,672,10662,766,5500,638,6904,196,2449,731,3371,11623,93961,7986,113575
11901,275,5660,490,6423,390,5492,547,6429,868,10552,1169,12585,1271,9748,1006,12022,1394,8676,774,10847,1296,8474,677,10450,757,6142,485,7382,389,3264,386,4035,136,1278,273,1685,6771,59285,5802,71862,277,5224,454,5962,417,5253,464,6139,1387,10652,1129,13169,2062,9637,1014,12710,2101,8715,807,11626,1997,8086,618,10700,1087,6135,531,7754,396,3673,448,4519,92,1900,526,2517,9817,59271,5991,75084,552,10885,943,12385,808,10746,1010,12566,2261,21203,2288,25748,3328,19384,2019,24733,3499,17391,1581,22470,3293,16555,1298,21148,1843,12277,1017,15133,779,6940,837,8555,228,3174,801,4204,16589,118562,11796,146943
11902,195,3525,305,4030,244,4394,505,5143,667,10226,1323,12222,1009,8568,980,10560,1212,7068,675,8951,1022,6141,564,7726,497,4357,361,5212,318,2638,330,3282,107,1011,202,1323,5273,47920,5251,58446,211,3211,262,3685,324,3801,383,4509,942,8727,963,10628,1407,7498,795,9699,1714,6659,616,8985,1439,5817,537,7801,795,4470,367,5635,389,2881,356,3626,79,1364,369,1819,7304,44423,4658,56383,406,6740,572,7711,570,8194,890,9654,1613,18948,2287,22847,2419,16068,1776,20265,2926,13727,1289,17935,2465,11957,1110,15525,1297,8826,725,10845,699,5513,694,6904,195,2378,573,3146,12575,92346,9909,114838
11903,183,3284,160,3626,253,4718,354,5328,505,9163,690,10357,764,7255,473,8494,1125,6242,353,7718,1138,6387,339,7865,666,4975,296,5929,312,2785,243,3345,132,1070,184,1385,5080,45872,3087,54040,177,3023,157,3353,303,4205,255,4765,638,8537,591,9769,1204,7372,434,9004,1758,6498,388,8648,1699,6502,332,8529,899,5366,280,6541,408,3238,332,3979,95,1697,467,2264,7177,46444,3230,56852,355,6309,314,6978,555,8921,610,10086,1144,17696,1280,20122,1966,14629,907,17504,2878,12742,747,16367,2832,12891,674,16396,1563,10338,573,12476,721,6026,571,7320,233,2767,649,3652,12254,92313,6320,110895
11904,151,3096,211,3462,242,4885,392,5510,695,12096,1105,13898,958,9420,756,11133,1240,6722,503,8460,1130,6023,432,7586,590,4832,351,5775,339,2917,353,3606,123,1156,281,1570,5456,51152,4396,61005,162,2788,184,3133,300,4265,345,4909,845,12013,1007,13857,1384,8762,653,10798,1837,6763,495,9092,1594,6098,395,8080,854,5121,342,6313,477,3380,376,4228,99,1684,454,2237,7550,50869,4242,62659,320,5882,400,6598,538,9148,738,10424,1535,24108,2109,27756,2339,18187,1406,21936,3074,13481,997,17552,2719,12120,829,15671,1443,9950,693,12090,816,6296,723,7835,216,2848,740,3801,12998,102023,8636,123659
12001,94,1844,82,2016,107,2158,157,2425,317,5960,391,6671,537,5698,317,6554,732,4486,191,5406,840,3697,166,4696,400,3132,166,3698,216,1792,123,2136,86,650,97,829,3327,29425,1692,34448,82,1894,60,2036,119,2076,115,2310,423,6431,390,7249,783,5725,299,6804,1272,4721,192,6188,1239,4026,193,5458,638,3520,174,4331,299,2098,188,2585,69,1024,284,1378,4921,31508,1899,38330,177,3742,140,4056,228,4232,274,4740,739,12394,784,13918,1324,11417,624,13357,2003,9204,382,11596,2079,7726,354,10156,1040,6656,339,8028,512,3893,314,4718,153,1675,378,2206,8246,60933,3593,72771
12002,41,1196,48,1287,66,1017,68,1153,180,3360,195,3742,309,4101,230,4642,479,3647,191,4309,424,2515,153,3097,259,1901,109,2272,97,881,86,1070,22,259,54,339,1882,18892,1141,21917,44,1069,60,1175,96,1238,71,1400,268,3787,229,4281,464,4376,197,5038,789,3696,166,4644,700,2581,124,3412,436,2182,108,2728,118,1114,74,1304,23,391,75,489,2931,20432,1107,24467,82,2274,111,2462,160,2258,138,2555,450,7153,425,8025,779,8477,428,9681,1260,7343,351,8959,1128,5096,284,6508,693,4088,223,5001,216,1997,166,2373,42,650,131,827,4816,39327,2251,46391
12003,165,3246,151,3561,311,7097,643,8050,699,16001,1350,18052,1016,10108,715,11835,1230,7190,418,8841,1189,6633,372,8195,584,4716,271,5577,322,2762,218,3299,126,1245,160,1531,5641,59000,4304,68938,172,3110,160,3445,368,6305,444,7122,898,15150,1118,17165,1332,9650,625,11608,1935,7592,410,9945,1787,6607,342,8744,980,5132,289,6404,431,3297,292,4019,92,2012,319,2429,7998,58865,4013,70876,335,6360,312,7006,686,13404,1089,15170,1597,31153,2473,35218,2346,19759,1334,23438,3170,14785,830,18782,2981,13241,715,16938,1562,9850,567,11976,750,6057,512,7317,222,3260,486,3968,13644,117859,8315,139818
12101,125,3057,84,3258,166,2831,129,3132,315,7356,413,8087,736,8504,416,9651,903,6632,264,7806,877,4825,179,5881,523,3808,159,4486,250,2142,96,2493,88,785,88,962,3984,39938,1835,45759,131,2759,93,2979,142,2672,105,2920,395,7837,394,8624,1064,9140,402,10612,1410,6816,269,8499,1354,4867,199,6410,818,4213,185,5219,353,2468,157,2983,92,1401,242,1737,5764,42174,2048,49986,252,5810,171,6233,313,5504,241,6054,708,15194,805,16714,1800,17644,821,20266,2312,13449,540,16302,2232,9687,376,12293,1341,8020,348,9709,605,4615,253,5474,181,2187,328,2698,9752,82111,3883,95751
12102,101,2504,73,2680,131,2229,93,2451,242,4219,187,4643,564,6179,236,6984,750,5204,168,6125,679,4028,105,4817,412,3000,117,3531,254,1754,106,2112,72,566,83,724,3205,29681,1173,34062,129,2305,55,2495,129,2060,69,2261,317,4461,182,4963,800,6355,212,7365,1153,5188,165,6505,1042,3982,94,5112,638,3221,169,4021,264,1921,122,2304,54,914,171,1139,4526,30404,1248,36178,233,4812,125,5173,260,4290,167,4715,560,8678,367,9608,1362,12534,452,14347,1899,10392,336,12630,1725,8008,203,9934,1051,6220,282,7551,515,3674,228,4421,127,1476,257,1864,7729,60089,2417,70237
12103,192,4393,117,4697,212,3344,94,3649,263,4117,149,4528,646,6626,207,7478,1139,7516,208,8870,1254,6005,179,7443,677,4657,150,5486,444,3138,131,3709,185,1353,126,1662,5002,41147,1370,47520,191,4161,94,4446,231,3014,92,3334,339,4316,173,4825,1040,7726,238,9000,1886,7885,224,10001,1784,5861,191,7832,963,5117,170,6256,539,3719,199,4461,147,2054,283,2479,7118,43852,1666,52628,381,8549,211,9140,436,6361,185,6980,599,8431,328,9353,1682,14350,445,16477,3029,15403,431,18869,3038,11861,376,15276,1646,9774,320,11737,986,6855,324,8166,327,3408,406,4145,12122,84996,3030,100149
12104,76,1761,68,1912,102,1949,99,2148,297,6977,372,7644,489,6462,301,7256,629,5050,222,5903,731,4144,232,5113,497,3491,187,4177,262,2263,163,2685,75,663,70,809,3158,32768,1723,37650,67,1664,95,1822,111,2213,86,2411,421,8217,376,9020,702,7065,348,8116,1114,5535,253,6905,1226,4442,232,5899,794,4220,209,5222,384,2736,224,3349,65,1074,179,1325,4883,37168,2007,44066,145,3424,168,3736,212,4163,181,4557,719,15193,750,16661,1191,13523,653,15371,1737,10591,475,12805,1960,8587,466,11013,1293,7713,395,9397,646,5000,387,6039,143,1740,257,2136,8044,69939,3733,81717
12201,36,1121,38,1193,38,896,43,978,107,2584,128,2819,167,2778,150,3097,314,2756,116,3182,398,2154,109,2661,212,1407,64,1683,97,952,47,1100,36,301,25,362,1412,14948,718,17069,51,1125,40,1210,70,925,56,1052,157,2884,167,3204,292,2911,125,3329,556,2642,104,3306,618,1969,76,2663,296,1529,44,1874,119,1035,49,1206,33,476,26,536,2194,15495,690,18376,88,2244,73,2401,110,1823,102,2029,262,5463,300,6026,466,5690,273,6425,870,5397,219,6487,1014,4123,188,5325,513,2939,107,3560,221,1986,100,2303,65,778,51,891,3601,30440,1404,35449
12202,86,1961,78,2123,80,1528,69,1680,162,2187,128,2478,283,2837,153,3266,526,3769,177,4472,730,3545,160,4438,441,3072,159,3666,217,1937,140,2292,56,533,124,709,2580,21365,1190,25128,83,1810,96,1986,108,1332,62,1498,197,2096,101,2395,489,3128,170,3789,931,3775,179,4884,1120,3435,163,4720,615,3185,133,3940,271,2040,224,2534,54,820,284,1156,3870,21622,1414,26911,165,3762,173,4108,191,2856,131,3182,362,4282,231,4876,771,5965,325,7057,1461,7546,355,9358,1850,6980,324,9157,1059,6258,294,7609,489,3973,367,4831,108,1354,403,1863,6455,42983,2607,52040
12203,176,4795,167,5138,194,4163,159,4513,396,7919,416,8727,793,9395,422,10613,1343,10014,363,11717,1358,7284,304,8950,689,5244,230,6163,424,3548,192,4158,160,1359,151,1677,5534,53720,2406,61656,178,4323,111,4616,224,3663,133,4017,553,8254,442,9250,1180,9841,391,11408,2248,9819,374,12440,2081,6706,267,9053,1052,5577,259,6888,558,4361,285,5201,135,2304,370,2805,8206,54848,2618,65679,356,9117,280,9749,418,7822,289,8530,943,16175,857,17982,1975,19236,813,22020,3591,19830,732,24156,3439,13985,573,17999,1736,10823,491,13055,978,7912,468,9359,302,3667,523,4481,13743,108564,5023,127337
12301,86,2463,81,2637,107,2082,80,2271,255,4286,216,4759,489,4432,193,5116,620,4135,154,4914,459,2874,102,3440,242,2078,100,2427,121,935,72,1135,24,259,35,313,2413,23550,1042,27005,112,2340,90,2540,142,2000,90,2239,500,4399,200,5097,891,4481,184,5554,1056,3942,144,5141,770,2924,116,3810,350,2233,107,2687,128,1167,99,1401,12,544,113,676,3970,24024,1146,29139,196,4801,174,5175,250,4086,175,4508,752,8684,420,9849,1385,8906,379,10670,1677,8076,299,10054,1234,5795,217,7249,592,4316,203,5112,253,2109,178,2539,42,805,143,991,6378,47570,2187,56141
12302,256,4978,431,5656,316,5139,420,5874,881,10379,863,12126,1445,10900,939,13285,1198,8244,677,10124,1058,7879,506,9437,744,5990,382,7109,338,2502,337,3182,70,498,125,695,6301,56508,4678,67483,316,4647,388,5352,387,4763,368,5518,1544,11154,975,13673,2169,10458,931,13551,1957,7802,594,10360,1830,7904,496,10236,1079,6294,471,7839,341,2796,435,3578,48,897,344,1285,9669,56723,5004,71395,570,9625,813,11009,703,9894,791,11393,2430,21533,1841,25802,3607,21360,1872,26836,3159,16050,1272,20477,2887,15780,1006,19675,1821,12277,847,14951,684,5307,775,6762,117,1393,467,1982,15972,113233,9672,138878
12303,44,1468,112,1632,69,1232,83,1384,168,2407,150,2726,311,2326,163,2809,383,2554,161,3095,340,2113,112,2563,282,1767,124,2168,122,865,110,1095,32,207,60,295,1741,14946,1079,17766,89,1306,94,1494,90,1128,49,1268,266,2409,147,2830,547,2298,143,2987,634,2296,138,3066,605,2050,106,2765,353,1754,122,2232,121,867,130,1119,11,259,134,408,2714,14373,1066,18163,133,2783,203,3117,162,2358,129,2656,432,4819,301,5551,855,4624,305,5791,1017,4848,298,6162,941,4163,218,5326,636,3524,244,4402,241,1735,242,2220,40,471,197,708,4456,29321,2145,35926
12401,131,2244,99,2471,99,1672,66,1834,262,3077,150,3486,477,3899,193,4571,796,4270,182,5244,826,4226,158,5214,600,4223,170,4998,266,1943,134,2347,79,532,40,655,3542,26097,1185,30815,126,1980,87,2194,122,1411,43,1580,374,3115,143,3629,856,3985,159,5000,1315,4171,199,5684,1370,4423,161,5950,842,4470,175,5479,307,2406,171,2885,57,892,165,1108,5372,26851,1296,33518,255,4223,187,4663,223,3091,105,3425,635,6187,294,7117,1329,7889,349,9569,2116,8439,381,10929,2200,8650,316,11161,1442,8694,341,10477,579,4350,306,5237,136,1425,197,1757,8907,52947,2479,64330
